transactionAmount,paymentType,transactionVelocity,ipRisk,deviceRisk,geoDistance,impossibleTravel,hourOfDay,repeatedFailures,newDeviceFlag,fraudLabel
411.92,1,0,34.2,20.93,7.62,0,10,0,0,1
2954.51,1,1,19.97,63.0,51.74,0,19,0,0,0
1007.82,0,0,3.46,17.02,48.94,0,15,0,0,0
3014.67,0,0,16.53,15.02,218.04,0,5,2,1,1
2911.06,0,1,18.2,1.09,3.9,0,22,0,0,0
2576.6,0,1,18.21,15.07,332.03,0,19,2,0,0
1349.63,1,1,9.35,37.21,57.56,0,8,0,0,0
4830.26,0,4,2.3,75.49,91.68,1,19,0,0,0
2281.67,0,0,32.26,36.01,245.44,0,20,0,0,0
9449.01,0,1,16.79,8.61,115.21,0,13,1,0,0
2616.59,0,1,22.73,25.41,30.85,0,6,7,0,0
109713.1,0,1,32.88,11.08,115.84,0,4,0,0,0
579.57,1,2,40.81,2.05,222.14,0,3,1,0,0
2638.3,1,0,14.2,8.53,93.37,0,8,0,0,0
880.77,0,0,12.68,22.88,1137.24,1,9,1,0,0
812.44,1,1,18.0,31.5,4.22,0,22,0,0,0
5310.59,1,4,98.51,57.05,75.09,0,16,2,0,1
529.71,0,2,26.64,8.34,35.48,0,13,0,0,0
12864.07,1,2,1.41,5.61,123.42,0,6,1,0,0
3676.5,0,1,14.23,93.32,134.02,0,17,0,0,0
2999.37,0,0,27.72,32.55,166.25,1,8,0,0,0
1113.47,0,0,30.99,11.39,175.9,0,0,0,0,0
6730.28,0,1,37.65,25.59,71.59,0,23,0,0,0
82298.11,1,0,10.34,6.88,199.25,0,17,1,1,1
1577.98,1,1,67.14,100.0,126.99,0,9,0,0,1
3826.95,1,1,16.75,22.73,174.34,0,11,0,1,0
582.43,0,0,14.27,22.02,23.13,0,10,0,1,0
610.74,0,0,47.78,33.21,756.01,0,2,0,0,0
90873.71,1,0,2.7,14.49,21.58,0,17,1,0,1
4444.96,0,2,24.44,8.38,2.65,0,3,6,0,0
3123.6,0,0,25.52,1.57,14.65,0,4,0,0,0
8946.16,0,3,7.13,29.64,119.13,0,12,0,0,1
1248.89,0,1,3.43,24.37,176.91,0,6,2,1,1
5567.31,0,2,1.02,32.87,66.31,0,5,0,0,0
2796.52,0,2,16.77,8.01,155.44,0,10,0,1,0
1220.43,0,1,11.65,12.36,182.72,0,11,0,0,0
4606.89,0,0,3.96,23.09,357.63,0,0,0,0,0
2933.61,0,1,34.49,7.88,54.77,0,18,0,0,0
1670.5,0,0,100.0,21.2,97.15,0,5,0,0,0
3268.21,0,2,1.88,2.93,15.98,0,6,0,0,0
2753.06,1,1,5.7,33.77,214.97,0,19,0,0,0
2687.35,0,1,40.43,1.6,90.11,0,18,0,0,0
2074.36,1,2,16.79,22.99,3.48,0,4,0,0,1
849.84,1,0,9.12,44.01,237.25,0,1,0,0,0
3377.08,0,1,16.88,62.23,31.35,0,13,0,0,0
1404.29,1,3,14.81,42.42,131.91,0,17,0,0,1
1129.66,1,2,36.11,10.36,120.69,0,5,0,0,0
2463.41,0,1,0.36,0.26,215.34,0,2,1,0,0
6529.11,0,11,26.77,8.34,411.94,0,0,0,0,1
3772.95,0,1,35.89,12.93,155.07,0,19,0,0,1
1842.46,1,1,13.23,39.32,39.62,0,1,0,1,0
1769.86,1,1,31.81,20.08,168.72,0,16,0,0,0
5918.35,1,2,29.45,11.39,55.87,0,16,0,0,0
285.22,1,1,7.65,6.55,227.0,0,23,0,0,0
6956.04,0,11,29.72,26.48,552.18,0,7,0,1,1
481.06,1,1,22.43,27.28,338.48,0,21,0,0,0
760.97,0,0,64.33,20.25,2346.07,1,19,6,0,0
1873.82,1,0,71.75,6.76,483.38,0,19,1,0,0
27450.07,0,2,38.11,5.15,77.67,0,21,1,0,0
16771.22,0,1,27.92,28.42,29.25,0,22,0,0,0
6351.76,1,5,21.65,28.68,81.41,0,11,0,0,1
4476.26,1,2,21.86,4.83,163.74,1,6,0,0,0
486.74,0,1,27.88,9.95,74.22,0,6,0,0,0
3665.64,0,10,15.55,42.76,26.91,0,12,0,0,0
1809.45,0,1,0.32,12.85,80.63,0,5,1,0,1
1384.83,1,0,18.38,68.17,2492.35,1,6,0,0,1
3658.48,0,1,84.89,79.87,352.58,0,1,0,0,1
1956.46,0,1,28.8,3.02,44.02,0,5,0,0,0
35284.65,0,0,58.89,29.15,20.44,0,1,0,0,1
452.16,0,2,1.69,8.99,280.93,0,20,0,0,0
3377.91,0,2,42.26,13.73,221.63,0,18,0,0,0
1301.02,0,1,24.31,12.46,44.69,0,12,0,0,0
2080.5,1,4,15.97,21.12,3.88,0,18,0,0,1
4249.8,1,8,24.24,24.44,191.21,0,22,0,0,1
1025.25,1,0,4.01,59.01,309.19,0,11,0,0,0
3693.14,0,0,11.83,3.07,67.39,0,12,1,0,0
2534.27,0,2,88.01,2.25,46.57,0,18,2,0,0
1618.76,1,0,29.74,21.74,106.53,0,13,0,1,0
1957.51,1,1,16.58,35.69,225.59,0,17,0,0,0
2685.03,0,1,7.77,74.77,91.33,0,19,8,0,0
1454.13,1,0,80.55,18.14,14.55,0,15,0,0,0
3156.11,1,0,23.86,12.71,156.72,0,4,0,0,0
2372.79,1,4,22.36,9.66,110.28,0,7,0,0,0
1700.57,1,2,15.93,28.49,101.26,0,13,0,0,0
15364.92,0,1,21.79,11.46,69.49,0,16,0,0,0
4746.87,0,1,7.42,8.54,58.36,0,14,0,0,0
2137.28,0,1,21.46,26.94,27.01,0,4,1,0,0
3625.91,0,2,14.55,3.82,63.74,0,1,0,0,0
1122.35,1,0,0.74,21.6,312.37,0,12,0,0,0
2024.8,0,2,19.25,13.25,34.16,0,19,1,0,0
2275.43,0,1,32.2,53.61,89.4,0,21,0,0,0
900.73,1,0,50.43,0.25,118.33,0,1,0,0,0
4616.32,1,2,20.22,29.56,715.05,0,22,0,1,1
1890.1,1,0,3.82,22.01,21.19,0,20,0,0,0
2196.31,0,0,62.62,15.21,35.49,0,14,0,0,0
1774.51,1,1,14.89,20.06,28.47,0,6,0,0,0
60420.91,0,1,16.8,11.52,271.73,0,11,0,0,0
1615.48,0,1,7.4,33.53,5.6,0,6,1,0,0
395.96,0,4,18.04,8.08,175.99,0,12,0,0,1
632.75,1,0,24.04,17.39,157.04,0,9,1,1,0
6696.25,1,0,19.61,15.8,47.63,0,20,1,0,0
11925.72,0,6,50.92,53.36,191.19,0,14,0,0,1
1584.78,0,1,6.61,100.0,99.62,0,11,0,0,0
11259.3,1,0,13.26,30.4,606.38,0,2,0,1,0
6578.68,1,0,11.35,30.42,168.42,0,16,0,0,0
2592.87,0,0,38.26,25.06,123.16,0,12,0,0,0
2415.24,1,0,15.3,25.86,148.94,0,15,0,0,0
3755.1,1,4,15.13,14.36,4.99,0,12,0,0,0
7536.07,1,2,2.51,22.33,30.04,0,5,0,0,0
4662.44,1,2,100.0,2.8,97.77,0,17,2,0,1
1592.71,1,3,53.48,7.22,190.83,0,0,1,0,0
2632.77,1,1,19.31,15.14,245.94,0,19,1,0,1
110006.54,0,1,60.56,21.46,224.49,0,10,1,0,1
4028.76,0,0,30.4,24.35,1156.25,1,12,0,0,1
7475.05,0,1,29.78,98.12,31.07,0,22,0,0,1
5377.0,1,2,33.01,17.4,15.25,0,13,0,0,0
4118.97,0,2,3.58,18.56,60.19,0,6,0,0,0
3493.64,1,1,14.0,34.18,108.84,0,11,0,0,0
7687.81,0,0,3.6,16.34,173.12,0,20,0,0,0
128748.16,0,1,17.95,100.0,69.78,0,9,0,0,1
4080.17,0,1,4.09,16.06,47.18,0,6,1,0,0
1565.93,0,2,58.49,11.83,228.73,0,14,1,0,0
4608.04,0,4,54.09,20.76,98.85,0,2,0,0,1
2930.69,0,2,21.96,12.53,52.11,0,5,0,0,0
2302.48,1,2,11.04,27.75,42.97,0,9,0,0,0
45650.78,0,2,17.67,21.12,87.08,0,17,0,0,0
672.46,0,0,79.14,24.33,359.09,1,21,7,0,1
8172.36,0,2,12.31,14.35,277.07,0,13,1,1,1
1322.57,0,1,10.17,21.66,39.94,0,6,0,0,0
3573.12,0,1,14.01,38.62,70.92,0,10,0,0,0
40887.82,1,2,6.7,6.19,48.09,0,1,0,0,0
1197.07,1,4,21.48,16.63,138.03,0,3,2,0,1
1519.49,0,1,15.33,6.48,20.12,0,18,0,0,0
3079.39,0,0,14.19,2.63,20.85,0,21,2,0,0
1343.16,0,1,11.44,20.38,25.25,0,11,0,0,0
7585.97,0,1,14.39,12.13,30.15,0,17,0,0,0
1836.23,1,2,37.58,23.52,247.84,0,7,0,0,0
6027.03,0,1,46.81,12.93,38.4,0,17,0,0,0
129388.17,1,0,12.35,3.61,146.84,0,7,4,0,1
514.49,0,1,16.58,34.05,67.88,0,16,1,0,0
2492.43,0,0,31.91,6.29,26.61,0,8,0,0,0
89143.81,0,1,50.08,11.55,3403.5,1,21,0,0,1
14303.63,0,3,15.29,94.11,3174.32,1,2,2,0,1
678.71,1,2,42.39,74.26,156.08,0,16,0,0,1
1110.22,0,3,0.93,22.14,131.22,0,7,0,1,0
4739.18,1,3,16.21,20.23,1.17,0,17,0,0,0
1743.48,1,0,57.9,8.66,1248.41,1,5,0,0,1
686.5,0,3,10.95,26.36,127.05,0,15,0,0,0
82438.54,0,0,20.01,24.06,13.8,0,22,0,0,1
1150.98,0,2,6.65,19.37,74.17,0,22,0,0,1
2575.35,0,1,12.5,24.41,222.13,0,10,0,0,0
2542.26,1,0,4.66,2.25,64.89,0,17,0,0,0
6376.08,0,0,7.13,5.83,11.69,0,19,0,0,0
132759.79,1,0,6.03,11.23,68.61,0,16,0,0,0
1370.87,1,1,15.77,25.25,0.84,0,22,0,1,1
2262.38,0,1,23.89,23.51,106.28,0,9,0,0,0
2497.58,1,2,14.32,44.13,69.11,0,8,4,0,0
6627.34,0,7,1.0,8.91,21.17,0,5,0,0,0
974.26,1,1,57.36,15.1,462.34,0,23,1,0,0
163585.89,0,8,17.29,8.14,309.72,0,9,0,0,0
1466.77,1,2,21.82,1.87,301.99,0,2,1,0,0
3106.5,1,2,50.32,8.47,51.42,0,3,0,0,0
132375.26,1,2,7.25,16.21,23.3,0,22,0,0,0
855.63,0,0,3.44,16.23,155.73,0,5,0,1,1
1307.11,1,3,20.01,0.73,55.99,0,9,1,0,0
1187.35,0,0,13.21,3.35,129.33,0,21,0,0,0
2070.91,1,1,0.43,40.58,118.71,0,11,0,0,0
1177.37,0,4,9.12,14.61,84.67,0,16,0,0,0
6282.68,0,3,14.39,45.45,48.43,0,0,0,0,0
1432.27,0,0,12.87,25.02,208.09,0,12,0,0,0
1282.01,0,1,18.04,20.0,1765.68,1,12,1,1,1
2115.47,0,1,42.86,21.09,66.14,0,3,0,0,0
8457.75,1,1,7.5,34.07,4363.92,1,0,1,0,1
3884.99,0,0,33.16,15.88,11.89,0,1,1,0,0
2836.46,1,1,15.24,17.27,189.82,0,13,0,1,0
747.67,0,1,18.82,38.27,174.9,0,23,0,0,0
58662.54,1,2,0.56,16.36,10.34,0,15,5,0,1
872.7,1,12,2.19,36.18,78.19,0,11,0,0,0
11577.87,0,0,21.14,3.02,218.11,0,7,0,0,0
5327.1,1,0,18.03,12.98,3741.78,1,20,0,0,0
1323.96,1,2,13.18,65.28,254.73,0,10,0,0,0
81814.95,1,2,23.13,6.7,282.27,0,14,0,0,1
1372.94,0,0,9.84,7.67,337.43,0,1,1,0,0
1292.25,0,11,37.17,23.88,6.14,0,10,0,0,1
4965.66,1,0,5.56,15.82,340.35,0,6,1,0,0
2350.69,0,1,8.65,18.87,325.67,0,8,0,0,0
25113.67,1,1,5.46,15.61,134.25,0,23,0,0,0
10941.96,0,1,45.88,7.1,101.52,0,4,0,0,0
11608.35,1,9,87.23,1.41,1659.78,1,14,1,0,1
45778.06,0,2,30.3,33.86,354.78,0,12,0,1,1
2053.58,0,1,26.71,8.72,393.44,0,4,0,0,0
5697.55,1,2,84.37,10.09,2708.67,1,3,4,0,1
2210.93,1,1,13.39,46.06,71.47,0,16,1,1,0
15998.91,1,1,3.61,80.16,43.14,0,16,0,0,0
4695.12,1,2,2.06,0.39,4317.4,1,16,0,1,1
4073.92,0,1,16.63,26.01,303.99,0,23,0,1,0
3558.42,0,2,21.69,25.81,41.76,0,14,1,0,0
17859.06,0,0,45.22,3.19,162.95,0,16,0,0,0
747.14,0,2,2.16,3.46,135.8,0,13,0,0,0
19698.3,0,3,16.3,30.57,8.4,0,5,0,0,0
2601.51,1,1,4.38,21.39,17.1,0,3,0,0,0
768.05,0,0,10.37,1.75,61.3,0,21,0,0,0
1477.03,0,0,15.39,3.97,36.81,0,1,2,0,0
601.36,0,0,18.27,16.41,56.8,0,10,1,0,0
6024.9,0,1,6.71,30.05,153.65,0,14,0,0,0
1109.55,0,0,21.31,11.65,13.45,0,20,0,0,0
3709.56,1,12,18.22,89.45,21.54,0,17,1,0,0
9742.15,0,1,12.6,25.79,53.11,0,8,0,0,0
1600.36,0,2,7.07,28.38,0.33,0,8,0,0,0
2396.82,1,5,8.36,3.41,62.37,0,10,0,0,0
851.19,0,1,11.8,11.36,6.73,0,5,1,0,0
2125.25,1,0,11.72,1.84,44.38,0,2,1,0,0
41110.7,0,0,69.52,41.69,103.95,0,17,1,0,0
158338.96,0,4,15.79,13.8,58.08,0,2,0,0,1
2404.91,0,9,6.63,30.67,7.14,0,3,0,0,0
1699.88,1,1,17.71,8.58,1340.1,1,3,0,0,1
3003.0,1,4,12.86,25.74,38.21,0,13,0,1,0
3569.04,0,1,13.33,11.01,46.3,0,20,0,0,0
2060.97,0,4,7.11,9.09,4451.41,1,15,0,0,0
5324.42,1,1,7.55,7.31,5.22,0,6,0,0,0
1207.8,1,0,27.95,28.95,0.18,0,20,0,0,0
1201.84,0,1,37.73,28.71,126.5,0,18,0,0,0
163446.24,1,8,4.48,73.14,26.77,0,20,0,0,1
973.95,1,1,5.02,55.1,182.07,0,9,1,0,0
6496.49,1,1,100.0,23.04,389.81,0,14,0,0,0
3089.36,0,2,8.83,21.29,113.88,0,6,0,1,1
503.76,0,1,23.25,20.52,3334.9,1,5,6,0,0
3496.43,1,3,11.06,19.06,192.32,0,13,1,0,0
581.06,0,1,26.7,34.85,76.59,0,20,0,0,0
92433.86,0,2,12.01,45.92,18.28,0,23,0,1,1
2443.74,0,0,15.35,2.01,169.02,0,11,0,0,0
19951.99,0,1,13.97,4.85,146.16,0,13,1,0,0
9148.2,1,1,47.49,35.11,135.22,0,6,0,0,0
1084.97,0,1,34.1,17.01,260.81,0,20,0,0,0
415.41,1,2,12.77,13.46,35.41,0,11,0,0,0
1472.77,0,2,5.26,11.09,91.27,0,11,2,0,0
924.03,0,1,51.98,1.36,67.31,0,8,0,0,0
19452.64,0,1,1.23,9.78,111.56,0,10,0,0,0
56779.67,1,0,22.67,7.52,187.14,0,8,0,0,0
7969.83,0,11,11.81,6.99,103.8,0,16,0,0,0
2356.59,0,0,13.01,5.31,14.97,0,8,0,0,0
2618.44,1,2,6.08,12.93,53.72,0,8,0,0,0
3033.2,0,1,60.29,22.42,1580.32,1,9,0,0,1
9476.21,0,2,18.23,17.2,151.95,0,22,0,0,0
132499.94,0,1,26.37,17.94,69.71,1,13,0,1,1
1088.62,1,0,35.88,86.52,83.9,0,21,0,0,0
15875.21,0,3,9.37,9.56,292.18,0,11,1,0,1
2338.31,0,1,55.35,5.44,21.87,0,12,0,0,0
1987.2,0,2,26.65,10.34,5.94,0,8,0,0,0
185.03,0,10,11.47,12.45,286.65,0,10,0,0,0
5909.99,0,11,20.92,26.53,3376.41,1,12,0,0,1
3466.89,0,1,61.8,6.44,1053.84,1,0,3,0,1
3463.12,0,0,17.66,4.93,45.78,0,20,2,0,0
2094.72,0,8,43.2,14.23,52.99,0,6,0,0,0
1763.02,1,0,3.62,18.66,70.8,0,4,0,0,1
48189.26,0,3,9.5,44.22,429.79,0,5,5,0,1
4979.88,0,0,33.89,57.1,25.9,0,17,1,0,0
5937.94,1,2,6.14,25.58,2711.94,1,22,0,0,1
2487.34,1,2,7.18,9.56,74.85,0,16,0,0,0
8094.48,1,2,85.12,24.52,11.52,0,7,0,0,1
2895.83,0,1,3.54,33.02,125.8,0,20,1,0,0
1892.73,0,0,35.55,56.34,84.36,0,5,4,0,0
3821.57,0,2,7.02,27.48,368.55,0,16,0,1,0
804.82,0,0,17.68,100.0,40.84,0,23,0,0,0
3954.93,0,0,72.04,28.21,29.65,0,16,0,0,0
112884.78,0,0,19.01,11.26,32.46,0,16,0,1,0
1121.33,0,1,6.28,22.29,497.16,0,20,2,0,0
416.26,0,2,86.27,5.17,27.26,0,1,0,1,1
2630.38,0,1,8.86,3.86,3938.66,1,11,0,0,0
15672.04,0,0,30.27,72.92,486.51,0,11,1,0,0
2787.56,1,0,7.54,1.26,170.19,0,11,0,1,0
5964.53,1,1,26.19,7.01,41.9,0,19,1,0,0
32935.75,0,0,15.19,15.96,164.28,0,18,0,0,0
4694.07,0,2,67.12,17.9,94.72,0,5,0,0,0
1457.95,0,0,7.33,13.48,45.34,0,0,0,0,0
1673.1,0,2,4.84,21.86,1451.57,1,18,0,0,1
3135.86,1,1,8.57,0.34,89.22,0,5,0,0,0
1664.21,0,2,12.24,37.34,172.79,0,6,0,0,0
1793.48,0,0,18.85,12.94,53.49,0,11,1,0,0
8393.84,0,3,27.68,10.66,28.89,0,18,0,0,0
8744.29,0,3,40.08,11.19,3707.56,1,10,0,0,1
603.72,0,3,17.63,13.32,178.92,0,19,0,0,0
1382.75,0,1,24.55,97.91,331.24,0,3,0,0,0
1970.41,1,0,10.54,35.96,175.73,0,1,0,0,0
120562.32,0,0,19.85,46.49,262.35,0,8,0,0,0
9828.83,0,5,23.86,60.43,78.93,0,0,0,0,0
46721.88,0,3,14.99,6.83,31.3,0,0,0,0,0
1967.12,0,2,80.49,9.47,123.06,0,20,0,0,0
2067.86,0,1,13.21,8.89,23.58,0,12,0,0,0
5645.25,0,0,4.45,6.26,71.64,0,13,0,0,0
106220.66,1,0,12.1,55.77,23.78,0,8,1,1,1
2721.77,0,1,10.38,27.82,250.05,0,20,0,1,0
2069.29,0,1,17.46,59.06,62.83,0,0,0,0,0
227.77,0,0,8.56,14.2,10.59,0,20,1,0,0
3544.79,0,1,36.92,10.41,182.29,0,20,1,0,0
2611.39,0,0,18.17,53.41,349.12,0,22,0,0,0
11172.73,1,0,53.6,12.85,303.52,0,14,0,0,0
3151.05,0,1,22.37,8.03,4135.49,1,11,0,0,1
893.59,0,1,48.12,7.01,7.65,0,23,0,1,0
2420.92,1,0,4.1,6.64,313.83,0,21,0,0,0
56129.71,0,0,67.22,3.95,122.42,0,6,0,0,0
62585.39,0,0,17.1,86.83,31.03,0,10,0,0,1
5916.53,0,2,13.91,30.09,293.14,0,1,0,0,0
2447.1,1,1,6.95,35.08,264.08,0,6,0,0,0
7883.35,0,4,24.24,52.72,119.79,0,17,5,0,0
438.39,1,1,4.17,21.97,154.49,0,18,0,0,0
60280.48,1,1,26.85,41.17,145.99,0,11,0,0,0
1947.86,1,0,49.57,35.04,2957.42,1,21,7,1,1
8150.61,1,2,9.42,4.24,68.97,0,13,0,0,0
6141.12,1,0,45.52,4.82,52.0,0,19,0,0,0
5956.58,1,1,4.55,30.31,57.65,0,1,0,0,0
168271.49,1,0,14.53,35.51,65.19,0,22,1,0,1
2168.76,1,1,12.8,27.76,70.11,0,14,0,0,0
11909.37,1,0,12.68,79.72,50.27,0,16,0,0,0
1103.01,1,1,34.04,20.1,17.7,0,19,0,0,0
54373.11,0,0,4.98,42.19,196.23,0,20,1,0,0
6652.49,1,2,18.09,0.54,29.73,0,12,0,1,1
695.94,0,3,22.05,20.51,0.95,0,8,1,0,0
5556.73,1,1,57.94,59.16,198.86,0,21,0,0,1
3467.93,0,1,9.59,43.26,68.19,0,2,1,1,0
9153.14,1,0,8.83,16.63,444.74,0,11,0,0,0
2952.94,1,1,26.03,74.36,104.73,0,23,0,0,0
3314.46,1,1,89.45,14.71,4.23,0,8,0,0,0
156427.74,0,9,4.05,6.04,25.92,0,23,0,0,1
1615.42,1,3,16.22,14.56,274.78,0,4,0,1,0
1546.57,1,0,12.82,3.8,254.01,0,10,1,0,0
56289.37,1,1,14.36,46.5,43.5,0,14,1,0,0
3043.34,1,1,27.39,18.06,164.34,0,17,0,0,0
2085.34,0,2,21.54,7.73,185.85,0,11,7,0,0
48504.62,0,2,14.91,8.41,4.66,0,15,0,0,1
15437.57,0,0,90.45,7.09,49.22,0,3,0,0,0
2012.2,1,1,58.72,8.75,101.16,0,6,0,0,0
1954.68,0,1,13.81,40.41,79.1,0,17,1,0,0
568.25,1,0,9.09,4.56,121.34,0,1,0,0,0
3003.84,1,1,12.43,54.05,63.0,0,5,0,1,1
6044.38,0,0,72.38,1.73,271.48,0,5,0,1,0
7231.47,0,0,24.78,41.84,53.58,0,2,0,0,0
3491.96,0,0,18.86,8.3,24.55,0,18,0,1,1
153014.28,1,2,5.42,8.42,111.31,0,8,0,0,1
6510.88,0,4,52.28,33.77,27.49,0,6,2,0,0
96689.42,0,0,26.74,6.27,167.18,0,12,0,0,0
8385.86,1,1,3.5,14.39,7.72,0,5,0,0,0
15062.72,0,0,23.95,9.04,196.78,0,15,0,0,0
2644.68,1,1,23.43,24.75,4300.48,1,13,0,0,0
831.26,0,2,19.75,9.78,33.77,0,18,1,1,0
6085.83,0,0,8.73,15.26,175.87,0,7,3,0,0
6840.07,0,1,9.84,2.38,3.4,0,12,1,1,0
15062.98,0,2,6.12,8.95,538.81,0,14,0,0,0
11285.68,0,2,2.77,2.74,178.57,0,20,0,0,1
21926.97,1,1,7.6,17.32,72.52,0,23,0,1,1
5824.65,0,1,23.78,29.86,81.55,0,13,1,0,0
3939.51,0,2,16.63,6.72,54.23,0,6,0,0,1
784.48,0,3,80.03,85.97,64.6,0,4,0,0,0
4264.57,0,2,19.09,14.68,2.65,0,4,0,1,1
1803.52,1,3,6.19,7.08,292.74,0,11,0,0,0
152235.72,0,0,25.11,16.83,195.57,0,4,0,0,0
3309.37,1,3,12.46,6.03,21.68,1,9,0,0,1
5022.75,0,1,6.57,66.35,148.88,0,10,0,0,0
2843.15,0,11,75.87,13.24,179.03,0,18,2,0,0
7982.61,0,0,16.96,11.95,176.82,0,3,0,0,0
205.79,0,0,5.31,2.99,25.61,0,10,0,0,0
3789.52,1,0,29.18,2.54,213.39,0,18,1,0,0
122225.67,0,1,48.22,27.95,4055.43,1,20,0,1,1
20333.98,0,1,45.12,15.49,39.16,0,6,0,0,0
6515.64,1,1,21.35,13.72,157.86,0,22,1,0,0
16896.86,1,2,9.17,0.45,68.3,0,11,0,0,0
46911.12,1,1,69.68,4.82,375.11,0,17,0,0,0
3142.78,1,3,16.83,25.41,43.31,0,8,0,0,0
5321.0,1,0,6.95,20.55,42.53,0,0,0,0,0
3123.8,1,0,21.99,15.8,62.22,0,8,0,1,0
1433.17,1,0,54.14,5.95,1860.62,1,13,0,0,0
1871.99,0,0,10.27,6.88,33.8,0,19,0,0,0
1030.55,1,0,7.66,6.73,2.91,0,13,0,0,0
5315.47,0,1,20.16,3.4,38.34,0,10,5,1,0
3169.7,1,2,12.1,1.74,362.11,1,4,0,0,1
2185.75,1,2,76.53,3.51,99.92,0,9,1,0,1
1778.13,0,2,73.46,31.87,275.35,0,10,1,0,1
5192.95,1,3,32.23,53.4,56.79,0,21,0,0,1
6839.35,1,2,6.55,16.5,125.23,0,3,0,0,0
1011.8,0,1,9.2,29.79,141.93,0,16,0,0,0
864.64,0,0,22.39,20.22,178.16,0,18,0,0,0
8139.71,1,2,1.05,26.1,130.91,0,6,0,0,1
792.24,1,4,8.06,2.95,36.58,1,17,0,0,0
5418.03,0,1,4.82,20.93,39.53,0,12,0,0,0
15786.48,0,1,45.25,4.93,29.26,0,10,0,0,0
74053.08,1,2,25.62,16.78,63.19,0,19,0,0,1
6554.27,0,2,22.74,41.98,12.61,0,18,0,0,0
6366.53,0,1,100.0,13.61,124.4,0,4,0,1,1
29789.39,0,0,23.54,46.54,11.58,0,6,0,0,0
303.57,0,1,2.52,15.81,43.52,0,21,0,0,0
1969.75,0,1,41.85,15.06,361.84,0,10,0,0,0
7320.92,1,1,35.48,7.07,58.59,0,12,0,0,1
2236.6,1,1,7.7,9.38,519.6,0,10,0,0,0
10826.78,1,6,30.24,5.2,210.67,0,9,0,1,1
3012.86,0,9,1.83,22.92,6.69,0,21,1,0,0
3575.08,0,0,21.2,20.26,69.99,0,8,0,0,0
2381.12,0,2,11.69,5.37,274.18,0,10,0,0,0
1858.43,0,1,41.35,9.45,75.19,0,19,0,0,0
1813.28,0,3,19.11,18.33,192.83,0,13,0,1,0
4109.95,0,4,100.0,16.27,2325.99,1,5,0,0,1
1444.38,0,0,15.09,4.19,43.92,0,3,0,0,0
8129.1,0,0,31.92,3.65,169.99,0,1,0,0,0
6022.31,1,0,2.79,23.82,87.17,0,14,6,0,0
9408.95,1,0,17.21,23.74,212.28,0,13,6,0,0
1013.41,1,0,17.8,25.95,123.98,0,10,0,0,0
572.79,1,4,11.28,23.63,69.42,0,5,0,0,0
3120.71,0,12,8.07,52.77,129.23,0,19,1,0,0
56885.78,0,1,23.59,51.8,169.71,0,12,0,0,0
11116.76,0,0,31.14,20.39,115.43,0,18,0,0,0
1800.02,0,3,27.93,31.69,448.5,0,6,0,0,0
4791.08,0,2,7.64,19.58,244.79,0,1,0,0,0
6487.2,0,0,7.84,81.49,63.18,0,14,0,0,0
797.6,0,3,1.64,57.55,8.18,0,3,1,0,0
12327.97,0,3,35.12,11.34,79.35,0,23,0,0,0
2650.69,1,0,30.09,21.87,167.01,0,14,0,0,0
30199.17,1,1,6.51,3.07,35.98,0,9,8,1,0
3209.22,1,0,5.23,16.77,3.34,0,23,0,0,0
9843.24,1,2,29.72,12.32,101.16,0,14,0,0,1
1472.65,0,1,15.2,21.85,98.66,0,9,0,0,0
568.52,0,0,13.69,8.43,61.07,0,3,1,0,0
4328.41,1,0,17.74,14.1,48.57,0,10,0,0,0
406.0,0,1,83.67,21.38,161.14,0,17,0,1,1
2319.01,0,1,12.6,50.52,25.98,0,10,0,0,0
10268.89,0,2,5.66,25.1,29.55,0,18,0,1,0
5592.01,1,1,14.26,32.82,302.49,0,7,0,0,0
8887.1,1,3,53.95,43.11,68.48,0,12,0,0,0
5827.55,0,1,10.65,14.38,193.05,0,6,1,0,0
34903.22,1,0,12.64,7.56,203.65,0,18,0,0,0
1740.21,0,0,14.7,18.25,95.24,0,23,1,0,1
4666.35,0,2,21.25,10.2,30.51,0,8,0,0,0
2022.08,0,2,45.13,92.64,10.06,0,13,0,1,1
63759.08,0,0,16.71,8.52,108.9,0,21,0,0,0
2946.65,1,1,3.92,3.33,72.72,0,12,0,0,0
17480.56,0,0,43.78,30.31,33.43,0,20,0,1,0
1843.06,1,0,4.62,13.15,23.5,0,16,2,0,0
12799.05,0,1,31.31,15.37,212.68,0,13,7,0,0
5671.11,1,4,59.93,6.58,158.59,0,7,0,0,1
3033.7,1,1,26.98,44.61,2617.66,1,15,0,1,1
5390.76,1,2,47.57,10.19,104.19,0,13,1,1,1
4069.46,0,3,87.62,16.55,22.59,0,23,1,0,0
4473.63,1,2,12.47,23.71,151.78,0,11,0,0,1
2548.17,0,1,9.59,1.83,358.91,0,23,0,0,0
1553.73,1,1,53.15,5.55,52.93,0,17,0,1,0
43193.37,1,0,20.98,16.87,44.83,0,16,0,1,1
582.22,0,1,5.9,41.31,3989.74,1,16,0,1,0
7273.18,0,1,14.54,3.39,20.85,0,11,0,0,0
911.27,0,2,9.01,34.16,293.06,0,6,0,0,1
2520.85,0,0,4.85,7.3,9.15,0,3,0,0,0
76430.48,0,1,38.91,15.77,173.65,0,2,0,0,1
